BUSINESS_CODE,BUSINESS_NAME_L,BUSINESS_NAME_M,BUSINESS_NAME_S
1501022,建設・工事,建設・工事業,金属製品塗装業
1501023,建設・工事,建設・工事業,型枠大工工事業
1501024,建設・工事,建設・工事業,建具加工・工事業
1501025,建設・工事,建設・工事業,建設業
1501030,建設・工事,建設・工事業,建築検査業
1501031,建設・工事,建設・工事業,建築工事業
1501032,建設・工事,建設・工事業,建築塗装工事業
1501033,建設・工事,建設・工事業,建築板金業
1501034,建設・工事,建設・工事業,建売業
1501035,建設・工事,建設・工事業,建築物解体工事業
1501036,建設・工事,建設・工事業,左官業
1501037,建設・工事,建設・工事業,建設・工事業
1501038,建設・工事,建設・工事業,生コンクリート土木建築工事業
1501039,建設・工事,建設・工事業,石垣築造業
1501041,建設・工事,建設・工事業,装飾業
1501042,建設・工事,建設・工事業,造園業
1501043,建設・工事,建設・工事業,大工工事業
1501044,建設・工事,建設・工事業,大工
1501045,建設・工事,建設・工事業,地盤改良工事業
1501046,建設・工事,建設・工事業,駐車場工事業
1501048,建設・工事,建設・工事業,鉄筋工事業
1501050,建設・工事,建設・工事業,鉄骨・木造建築工事業
1501051,建設・工事,建設・工事業,鉄骨工事業
1501052,建設・工事,建設・工事業,塗装業
1501053,建設・工事,建設・工事業,一般土木建築工事業
1501055,建設・工事,建設・工事業,道路・路面標識工事業
1501056,建設・工事,建設・工事業,特殊コンクリート工事業
1501057,建設・工事,建設・工事業,内装工事業
1501058,建設・工事,建設・工事業,舗装工事業
1501059,建設・工事,建設・工事業,防音工事業
1501060,建設・工事,建設・工事業,防水工事業
1501063,建設・工事,建設・工事業,木造建築工事業
1501999,建設・工事,建設・工事業,建設・工事業関連
1502001,建設・工事,建設資材業,アルミ建材関連業
1502002,建設・工事,建設資材業,エクステリア材関連業
1502003,建設・工事,建設資材業,屋根材料業
1502004,建設・工事,建設資材業,温室設備・防犯用設備業
1502005,建設・工事,建設資材業,建具業
1502007,建設・工事,建設資材業,建材業
1502009,建設・工事,建設資材業,建築材業
1502010,建設・工事,建設資材業,合板製造・卸売業
1502011,建設・工事,建設資材業,床材料・加工業
1502012,建設・工事,建設資材業,水道材業
1502013,建設・工事,建設資材業,断熱材業
1502016,建設・工事,建設資材業,土木建築材料・水処理装置整備業
1502017,建設・工事,建設資材業,配管材料業
1502018,建設・工事,建設資材業,壁材料業
1502019,建設・工事,建設資材業,防音材料業
1502020,建設・工事,建設資材業,銘木製造業
1502021,建設・工事,建設資材業,木材・パルプ貿易業
1502999,建設・工事,建設資材業,建設資材業関連
1503001,建設・工事,設備工事業,エレベーター工事業
1503002,建設・工事,設備工事業,ガス工事業
1503005,建設・工事,設備工事業,管工事業
1503006,建設・工事,設備工事業,機械据付工事業
1503007,建設・工事,設備工事業,空調設備工事業
1503008,建設・工事,設備工事業,除雪機・融雪装置製造・整備業
1503009,建設・工事,設備工事業,信号装置製造・整備業
1503010,建設・工事,設備工事業,水処理装置製造・整備業
1503011,建設・工事,設備工事業,水槽設備工事業
1503012,建設・工事,設備工事業,水道衛生工事・保守業
1503013,建設・工事,設備工事業,水道業
1503014,建設・工事,設備工事業,断熱工事業
1503015,建設・工事,設備工事業,築炉工事業
1503016,建設・工事,設備工事業,通信設備工事業
1503017,建設・工事,設備工事業,鉄鋼工業管工事業
1503018,建設・工事,設備工事業,電気設備工事業
1503020,建設・工事,設備工事業,電線工事業
1503021,建設・工事,設備工事業,電話工事業
1503022,建設・工事,設備工事業,塗装工事業
1503023,建設・工事,設備工事業,冷凍設備工事業
1503024,建設・工事,設備工事業,配管工事業
1503999,建設・工事,設備工事業,設備工事業関連
1504001,建設・工事,住宅設備業,風呂釜・浴槽リフォーム工事業
1504002,建設・工事,住宅設備業,分譲住宅リフォーム工事業
1504003,建設・工事,住宅設備業,壁紙工事業
1504004,建設・工事,住宅設備業,建築リフォーム業
1504005,建設・工事,住宅設備業,冷暖房設備工事業
1504006,建設・工事,住宅設備業,オーダーカーテン
1504007,建設・工事,住宅設備業,日本びょうぶ等製造業
1504008,建設・工事,住宅設備業,畳小売業
1504009,建設・工事,住宅設備業,消防用設備・用品・保守点検用品業
1504010,建設・工事,住宅設備業,水道金物材料業
1504011,建設・工事,住宅設備業,電気器具取付業
1504012,建設・工事,住宅設備業,配管・土木建築材料業
1504013,建設・工事,住宅設備業,表具業
1504014,建設・工事,住宅設備業,表装業
1504015,建設・工事,住宅設備業,風呂釜・浴槽ボイラー設備業
1504016,建設・工事,住宅設備業,防犯用設備工事業
1504999,建設・工事,住宅設備業,住宅設備業関連
1505001,建設・工事,建設・工事関連,アパート・マンション木材店
1505002,建設・工事,建設・工事関連,インテリア用品店・リフォーム工事業
1505003,建設・工事,建設・工事関連,ウェルポイント工事業
1505004,建設・工事,建設・工事関連,エアコン工事業
1505005,建設・工事,建設・工事関連,エナメル塗装業
1505006,建設・工事,建設・工事関連,カーテンウォール工事業
1505007,建設・工事,建設・工事関連,ガス工業消火設備工事業
1505008,建設・工事,建設・工事関連,ガス配管工事業
1505009,建設・工事,建設・工事関連,かやぶき屋根工事業
1505010,建設・工事,建設・工事関連,かわら屋根工事業
1505011,建設・工事,建設・工事関連,くい打工事業
1505012,建設・工事,建設・工事関連,工事業関連
1505013,建設・工事,建設・工事関連,ゴルフ場工事業
1505014,建設・工事,建設・工事関連,コンクリート打設工事業
1505015,建設・工事,建設・工事関連,サウナ設備設計業
1505016,建設・工事,建設・工事関連,さく井工事業
1505017,建設・工事,建設・工事関連,さく泉工事業
1505018,建設・工事,建設・工事関連,シャッター防犯用設備業
1505019,建設・工事,建設・工事関連,しゅんせつ工事業
